# Generated by Cross Validation Log[com.rapidminer.datatable.SimpleDataTable]
# Iteration	Execution Time	rounds	booster	sample_type	normalize_type	learning_type	max_depth	feature_selector	top_k	updater	AUC
1812.0	10220.0	80.0	tree booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1809.0	14129.0	60.0	linear booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1811.0	14834.0	31.0	linear booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1815.0	12524.0	90.0	tree booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1821.0	5364.0	100.0	tree booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1816.0	11250.0	51.0	DART	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1818.0	12854.0	1.0	tree booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1822.0	10104.0	31.0	DART	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1823.0	9383.0	21.0	tree booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1819.0	16171.0	100.0	DART	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1824.0	9302.0	41.0	DART	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1829.0	8591.0	60.0	DART	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1826.0	8609.0	100.0	tree booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1825.0	8772.0	41.0	linear booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1832.0	7005.0	60.0	linear booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1831.0	7155.0	11.0	tree booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1830.0	10012.0	11.0	tree booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1835.0	4668.0	31.0	tree booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1839.0	3595.0	51.0	linear booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1837.0	6801.0	51.0	DART	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1833.0	11439.0	1.0	tree booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1840.0	4593.0	21.0	tree booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1834.0	9891.0	70.0	linear booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1836.0	7393.0	1.0	linear booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1838.0	7901.0	70.0	DART	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1842.0	9948.0	11.0	DART	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1841.0	9955.0	51.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	shotgun	true
1851.0	9158.0	51.0	tree booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1853.0	9357.0	1.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	shotgun	true
1849.0	10727.0	11.0	tree booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1846.0	11188.0	90.0	tree booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1845.0	11192.0	31.0	DART	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1850.0	11565.0	80.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	shotgun	true
1847.0	11625.0	60.0	linear booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1852.0	14459.0	100.0	linear booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1854.0	12999.0	80.0	DART	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1856.0	7821.0	60.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	shotgun	true
1855.0	12553.0	21.0	DART	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1857.0	11039.0	60.0	tree booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1858.0	10793.0	11.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	shotgun	true
1859.0	12692.0	21.0	tree booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1860.0	12551.0	100.0	tree booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1863.0	12411.0	70.0	linear booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1864.0	12535.0	1.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1861.0	16407.0	41.0	DART	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1865.0	12475.0	90.0	DART	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1862.0	15878.0	90.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	shotgun	true
1866.0	16170.0	70.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	shotgun	true
1868.0	12619.0	70.0	tree booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1867.0	12639.0	31.0	DART	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1869.0	12531.0	21.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	shotgun	true
1870.0	12773.0	31.0	tree booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1871.0	13827.0	1.0	linear booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1872.0	13280.0	80.0	linear booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1875.0	12933.0	100.0	DART	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1874.0	12978.0	51.0	DART	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1873.0	14749.0	11.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1878.0	9573.0	80.0	tree booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1879.0	9562.0	41.0	DART	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1880.0	9199.0	41.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	shotgun	true
1881.0	9253.0	41.0	tree booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1877.0	13806.0	31.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	shotgun	true
1876.0	19351.0	100.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	shotgun	true
1882.0	9940.0	11.0	linear booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1883.0	13620.0	90.0	linear booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1886.0	11495.0	21.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1885.0	13656.0	60.0	DART	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1884.0	17390.0	1.0	tree booster	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	shotgun	true
1889.0	15024.0	51.0	tree booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1892.0	14695.0	100.0	linear booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1895.0	13711.0	21.0	linear booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1887.0	18639.0	51.0	DART	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1894.0	14412.0	1.0	tree booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1899.0	13220.0	80.0	DART	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1898.0	16076.0	11.0	DART	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1900.0	13183.0	41.0	tree booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1901.0	13181.0	31.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1902.0	16699.0	70.0	DART	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1904.0	10920.0	60.0	tree booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1906.0	10712.0	31.0	linear booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1909.0	12188.0	90.0	DART	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1908.0	12404.0	11.0	tree booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1905.0	13802.0	1.0	DART	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1903.0	17992.0	11.0	tree booster	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	shotgun	true
1911.0	13013.0	51.0	tree booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1910.0	13259.0	21.0	DART	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1907.0	17333.0	60.0	DART	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1912.0	12645.0	41.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1914.0	12705.0	70.0	tree booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1915.0	14392.0	41.0	linear booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1917.0	12599.0	21.0	tree booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1916.0	13627.0	100.0	DART	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1913.0	17099.0	80.0	DART	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1921.0	12380.0	41.0	linear booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1920.0	13368.0	60.0	tree booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1922.0	14071.0	70.0	DART	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1923.0	13227.0	51.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1918.0	19914.0	70.0	tree booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1919.0	18758.0	21.0	tree booster	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	shotgun	true
1924.0	11417.0	80.0	tree booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1925.0	9335.0	51.0	linear booster	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1927.0	9552.0	1.0	tree booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1926.0	10419.0	31.0	tree booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1928.0	8932.0	90.0	DART	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1930.0	7619.0	70.0	tree booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1932.0	8566.0	60.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1931.0	10644.0	1.0	linear booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1935.0	7997.0	90.0	tree booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1934.0	9429.0	31.0	tree booster	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	shotgun	true
1936.0	8484.0	41.0	tree booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1929.0	15667.0	51.0	linear booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1938.0	8615.0	90.0	tree booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1939.0	8607.0	100.0	DART	uniform	tree	0.81	6.0	cyclic	15.0	coord_descent	true
1933.0	11500.0	80.0	tree booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1937.0	8734.0	11.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1940.0	7558.0	80.0	tree booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1945.0	3888.0	51.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1942.0	4640.0	11.0	linear booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1944.0	4550.0	41.0	tree booster	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	shotgun	true
1941.0	7312.0	70.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1943.0	5537.0	100.0	tree booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1946.0	4324.0	60.0	linear booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1947.0	4324.0	100.0	tree booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1951.0	5637.0	90.0	tree booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1950.0	6011.0	21.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1949.0	9308.0	1.0	tree booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1948.0	9510.0	1.0	tree booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1952.0	9515.0	60.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1954.0	8960.0	51.0	tree booster	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	shotgun	true
1955.0	8973.0	80.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1958.0	8887.0	90.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1956.0	9981.0	1.0	linear booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1957.0	9052.0	70.0	linear booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1960.0	8748.0	31.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1953.0	13117.0	21.0	linear booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1959.0	9860.0	100.0	tree booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1961.0	6639.0	11.0	tree booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1962.0	7799.0	11.0	tree booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1964.0	5233.0	60.0	tree booster	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	shotgun	true
1963.0	5530.0	70.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1968.0	4141.0	80.0	linear booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1967.0	4976.0	11.0	linear booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1969.0	4608.0	80.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1965.0	7316.0	41.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1970.0	4613.0	31.0	linear booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1966.0	7039.0	100.0	DART	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1972.0	4750.0	21.0	tree booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1971.0	5081.0	1.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1979.0	1839.0	51.0	tree booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1980.0	2371.0	60.0	tree booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1976.0	4579.0	90.0	linear booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1977.0	4008.0	21.0	linear booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1974.0	5029.0	70.0	tree booster	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	shotgun	true
1978.0	3134.0	31.0	tree booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1973.0	5543.0	21.0	tree booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1981.0	2554.0	31.0	tree booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
1982.0	2754.0	41.0	tree booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1986.0	1428.0	31.0	linear booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1983.0	2837.0	60.0	linear booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1988.0	2232.0	51.0	linear booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1984.0	3394.0	41.0	linear booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1985.0	3566.0	100.0	linear booster	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1989.0	3286.0	1.0	DART	uniform	tree	0.81	6.0	shuffle	15.0	coord_descent	true
1992.0	2000.0	70.0	linear booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
1987.0	4270.0	80.0	tree booster	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	shotgun	true
1990.0	2973.0	90.0	tree booster	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	shotgun	true
1991.0	3375.0	80.0	linear booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
2000.0	1430.0	100.0	tree booster	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	shotgun	true
1998.0	1637.0	90.0	linear booster	uniform	tree	0.81	6.0	thrifty	15.0	coord_descent	true
2006.0	16312.0	60.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2004.0	16313.0	90.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2002.0	16315.0	100.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2003.0	16317.0	100.0	tree booster	uniform	tree	1.0	6.0	cyclic	15.0	coord_descent	true
2007.0	16326.0	90.0	DART	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2001.0	16338.0	90.0	DART	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
2010.0	17180.0	1.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2008.0	17189.0	100.0	DART	uniform	tree	1.0	6.0	cyclic	15.0	coord_descent	true
2009.0	20239.0	100.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2005.0	21793.0	31.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2011.0	23430.0	90.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
2017.0	11378.0	100.0	DART	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
2016.0	11482.0	100.0	DART	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2013.0	11497.0	100.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2015.0	11565.0	1.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	coord_descent	true
2012.0	11572.0	70.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2019.0	10846.0	1.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2018.0	10906.0	11.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2021.0	6921.0	41.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2014.0	12829.0	1.0	DART	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2022.0	6041.0	100.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
2023.0	2428.0	80.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2020.0	9915.0	1.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2024.0	2387.0	1.0	tree booster	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2026.0	2506.0	11.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	coord_descent	true
2025.0	2848.0	1.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2029.0	2575.0	21.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2028.0	2719.0	11.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2027.0	3497.0	100.0	tree booster	uniform	tree	1.0	6.0	thrifty	15.0	coord_descent	true
2030.0	2751.0	51.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2031.0	2396.0	11.0	DART	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2032.0	3621.0	1.0	DART	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
2035.0	4162.0	11.0	tree booster	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2034.0	4208.0	11.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2039.0	4056.0	1.0	DART	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2036.0	4514.0	21.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	coord_descent	true
2038.0	4809.0	11.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2041.0	4274.0	1.0	linear booster	uniform	tree	1.0	6.0	thrifty	15.0	coord_descent	true
2044.0	4114.0	21.0	DART	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2042.0	4723.0	31.0	DART	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
2040.0	5891.0	21.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2045.0	3650.0	11.0	DART	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
2043.0	6170.0	60.0	DART	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
2048.0	6044.0	11.0	DART	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2047.0	6642.0	21.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2046.0	6651.0	21.0	tree booster	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2050.0	6096.0	21.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2049.0	7699.0	31.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	coord_descent	true
2051.0	7247.0	11.0	linear booster	uniform	tree	1.0	6.0	thrifty	15.0	coord_descent	true
2055.0	6301.0	21.0	DART	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
2052.0	7568.0	31.0	DART	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2053.0	7806.0	41.0	DART	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
2054.0	8453.0	31.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2056.0	8244.0	70.0	DART	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
2057.0	5293.0	21.0	DART	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2058.0	5611.0	31.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2059.0	6946.0	31.0	tree booster	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2060.0	6470.0	31.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2061.0	6508.0	41.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	coord_descent	true
2063.0	6530.0	90.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2065.0	7179.0	51.0	DART	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
2064.0	8815.0	41.0	DART	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2068.0	7131.0	31.0	DART	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2067.0	7817.0	80.0	DART	uniform	tree	1.0	6.0	cyclic	15.0	shotgun	true
2062.0	10874.0	21.0	linear booster	uniform	tree	1.0	6.0	thrifty	15.0	coord_descent	true
2069.0	7343.0	41.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2071.0	6925.0	41.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2070.0	7054.0	41.0	tree booster	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2072.0	6167.0	51.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	coord_descent	true
2073.0	6518.0	100.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2066.0	11972.0	41.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2075.0	5873.0	51.0	DART	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2074.0	7691.0	60.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2077.0	5171.0	70.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2076.0	5844.0	41.0	DART	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2079.0	5663.0	51.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2078.0	6088.0	31.0	linear booster	uniform	tree	1.0	6.0	thrifty	15.0	coord_descent	true
2081.0	5839.0	51.0	tree booster	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2083.0	5988.0	1.0	DART	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2082.0	7524.0	60.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	coord_descent	true
2080.0	8129.0	51.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2085.0	5950.0	60.0	DART	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2088.0	6451.0	51.0	DART	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2087.0	7211.0	80.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2086.0	7318.0	70.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2089.0	7359.0	60.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2091.0	7922.0	60.0	tree booster	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2084.0	13583.0	51.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2092.0	9584.0	11.0	DART	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2090.0	12027.0	41.0	linear booster	uniform	tree	1.0	6.0	thrifty	15.0	coord_descent	true
2093.0	9232.0	70.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	coord_descent	true
2095.0	9931.0	70.0	DART	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2097.0	9737.0	90.0	DART	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2096.0	11240.0	60.0	DART	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2098.0	11573.0	80.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2094.0	14665.0	90.0	linear booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2100.0	10691.0	70.0	tree booster	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2099.0	14365.0	100.0	linear booster	uniform	tree	1.0	6.0	thrifty	15.0	coord_descent	true
2102.0	9873.0	21.0	DART	uniform	tree	1.0	6.0	shuffle	15.0	shotgun	true
2101.0	12457.0	60.0	tree booster	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2104.0	11079.0	80.0	linear booster	uniform	tree	1.0	6.0	cyclic	15.0	coord_descent	true
2105.0	11554.0	80.0	DART	uniform	tree	1.0	6.0	shuffle	15.0	coord_descent	true
2106.0	13031.0	100.0	DART	uniform	tree	1.0	6.0	thrifty	15.0	shotgun	true
2103.0	17098.0	51.0	linear booster	uniform	tree	1.0	6.0	thrifty	15.0	coord_descent	true
2108.0	12691.0	41.0	tree booster	uniform	tree	1.0	6.0	cyclic	15.0	coord_descent	true
